"","Order","Family","Genus","Species","Outcome_Binary","Outcome_Count","binom","AdultMass_g","SexMat_d","Gest_d","IBI_d","LitterSize","Litters_Yr","BirthWt_g","Wean_d","WeanWt_g","MaxLong_m","log_AdultBodyMass","log_GestationLen","log_LitterSize","log_NeonateBodyMass","log_InterbirthInterval","log_WeaningAge","log_SexualMaturityAge","res.GestationLen","res.LitterSize","res.NeonateBodyMass","res.InterbirthInterval","res.WeaningAge","res.SexualMaturityAge","PC1","PC2","PC3","PC4","PC5","PC6"
"11","Artiodactyla","Bovidae","Bison","bison",1,1,"Bison bison",624577.07,921.77,283.17,399,0.98,1,20000,287.32,157500,396,13.3448300116619,5.64604742400496,-0.0202027073175195,9.90348755253613,5.98896141688986,5.6605965772066,6.8262957347362,0.450150812153817,-0.251181731110208,1.13600358866214,-0.212919541577477,0.281565135198353,-0.323620230685143,0.496379598447473,-0.878123957800911,-0.377652726455611,-0.661149358398909,-0.252233284928072,-0.051981081284247
"12","Soricomorpha","Soricidae","Blarina","brevicauda",1,1,"Blarina brevicauda",18.56,71.19,20.58,54.93995678,5.39,3,0.89,21.91,11.81941486,33,2.92100872735805,3.0243197304059,1.68454538492091,-0.116533816255952,4.00624089399044,3.08694315360738,4.26535235911578,-0.637346352161905,0.803652075566967,-0.543607534606715,-0.367487761444231,-0.35833166271289,-0.689041243316033,-1.86056500315799,0.323884991840393,0.540916955384638,-0.155381148337481,-0.265295481326081,-0.153962326684139
"13","Artiodactyla","Bovidae","Bos","taurus",1,30,"Bos taurus",618642.42,755.15,280.48,365,1,1,38000,213.5115627,275000,240,13.3352827110818,5.63650242117292,0,10.5453414387085,5.89989735358249,5.36369098904763,6.62691640501235,0.442011029118115,-0.231574287934916,1.78549655472695,-0.300309178677114,-0.0135693025110285,-0.520988655640189,0.226538499866491,-1.49155760178538,-0.23813481774798,-0.553725473203575,-0.242255521639029,-0.195390993997487
"14","Artiodactyla","Bovidae","Bubalus","bubalis",1,3,"Bubalus bubalis",929500.97,755.15,320,547.5,1.5,1,37500,240.31,150154.7673,339,13.7424031297149,5.76832099579377,0.405465108108164,10.5320962119585,6.30536246169066,5.48192975652491,6.62691640501235,0.513907569551553,0.199274349763472,1.44650214079141,0.0337542706117033,0.0291432461725698,-0.606738589293077,0.0873300082625083,-1.09986432873173,0.338069035676283,-0.616022196713914,-0.741915784350235,-0.162487553431658
"15","Rodentia","Cricetidae","Calomys","callosus",1,2,"Calomys callosus",44.95,43.18,21.8,21,4.91,3,2.4,18.33,12.05,37.12488422,3.80555076091763,3.08190996979504,1.59127394180643,0.8754687373539,3.04452243772342,2.90853906185161,3.76537742508666,-0.709947465378261,0.765530897226832,-0.25935343888775,-1.48433911107888,-0.7008299931785,-1.37532326787524,-3.05923927892707,-0.552688146044812,-0.137056058518153,-0.452259019662783,-0.156371055858406,0.176317337060102
"16","Rodentia","Cricetidae","Calomys","musculinus",1,1,"Calomys musculinus",20.2,76.03,20.97,22.00345984,6.27,3.211412947,1.983618496,21.66650035,10.96816561,30.25422288,3.00568260440716,3.04309284491383,1.83577635464483,0.684922700049946,3.09119970644795,3.07576730504422,4.33112799924035,-0.631035965444329,0.960162372402047,0.190098887716667,-1.2973792365264,-0.385215634650431,-0.641100079200979,-2.36033831411087,-0.295907844745397,0.522947803380899,-0.8143311489249,0.286147731511179,0.330473458416092
"17","Artiodactyla","Camelidae","Camelus","dromedarius",1,3,"Camelus dromedarius",492714.47,1947.94,386.51,614.41,0.98,1,36751.19,389.38,253484,480,13.1076851168851,5.95715774091399,-0.0202027073175195,10.5119258850691,6.42066245774268,5.96455573055076,7.57452768290677,0.796165309354011,-0.265967465694458,1.93418862311225,0.260372483398548,0.629517800999728,0.474560474812585,1.77522673022547,-0.882537145259812,0.244463751997215,-0.896068069939567,0.0350274590503787,0.0159134530355503
"18","Carnivora","Canidae","Canis","aureus",1,1,"Canis aureus",9658.7,371.23,61.24,365,3.74,1,211.82,61.3,1556.625476,192,9.1756143425811,4.11480057078948,1.31908561142644,5.35573685741552,5.89989735358249,4.11577984294217,5.91682181661189,-0.467449875398589,0.828160378943321,-0.075833324575197,0.429222448959055,-0.48980698560679,-0.354951096666313,-1.15380772724427,0.241533257066233,1.22529206960877,0.313034916694689,-0.416448996027103,-0.454415584860419
"19","Carnivora","Canidae","Canis","latrans",1,5,"Canis latrans",11989.1,372.9,61.74,365,5.72,1,200.01,43.71,1517,262,9.3917531826521,4.12293201907401,1.74396880539171,5.29836736529808,5.89989735358249,3.77757690887522,5.92131028718477,-0.491130830450266,1.26651960209169,-0.306141947843916,0.391315552104866,-0.868106531334293,-0.395986973062137,-1.78341546239191,0.251691717505442,1.81775337121601,0.564626222009493,-0.576039463616903,-0.18578360672093
"20","Carnivora","Canidae","Canis","lupus",1,45,"Canis lupus",31756.51,679.37,63.5,365,4.98,2,412.31,44.82,5250,354,10.3658530226732,4.15103990589865,1.60542989103656,6.02177549360257,5.89989735358249,3.80265446837278,6.52116589814278,-0.606395865356441,1.18871478748037,-0.362140148973366,0.220475817102896,-1.02373736738059,-0.00130160862123921,-1.77567616903177,0.272015129936867,1.84669126762532,0.809664778533656,-0.0456120414391375,0.0195255350016973
"21","Artiodactyla","Bovidae","Capra","hircus",1,14,"Capra hircus",47386.47,498.97,156,365,1.45,1,2136.11,158.04,15163.69761,249.6,10.7660920238986,5.04985600724954,0.371563556432483,7.66674169688144,5.89989735358249,5.06284816554319,6.21254597370374,0.233511043488007,-0.0201970666658743,0.96258289439019,0.150281036139467,0.162206704880792,-0.394222064867556,0.258288225536495,-0.597536439635138,0.0434067884404252,-0.434104214029732,-0.423824819066414,-0.361715480819776
"22","Artiodactyla","Bovidae","Capra","ibex",1,1,"Capra ibex",69546.83,838.54,167.5,547.5,1.11,0.8,2779.07,111.75,15683.39,267.6,11.1497556175925,5.12098335126512,0.104360015324243,7.92987161834214,6.30536246169066,4.71626423349368,6.7316622843592,0.248168846980468,-0.263479586529543,0.918732133776315,0.48845839407702,-0.255551894894275,0.0440849171505894,0.608077685518895,-0.711425187774962,0.193246799665022,0.457006815573554,-0.1157921661092,-0.350222869824611
"23","Artiodactyla","Bovidae","Capra","nubiana",1,1,"Capra nubiana",47763.72,575.704896,150,293.0005203,1,1.158677188,3090.511038,112.3623149,13802.87769,204,10.7740216344805,5.01063529409626,0,8.03609174068331,5.68017438478341,4.7217286045514,6.35559519607499,0.193123210301842,-0.391266220224827,1.3255882203063,-0.0708326448995998,-0.180383903684019,-0.252843020532516,0.288170308209953,-1.14476614670961,-0.282089958268736,0.0150761282891602,0.0530991297741041,-0.338236561469185
"24","Artiodactyla","Cervidae","Capreolus","capreolus",1,2,"Capreolus capreolus",22502.01,400.97,196,365,1.79,1,1208.55,79.75,8692.5,204,10.0213599175359,5.27811465923052,0.582215619852664,7.09717657289131,5.89989735358249,4.37889674166495,5.99388661154036,0.571383118661466,0.144021733784797,0.988900136440888,0.280893762341852,-0.383587069728264,-0.456021869546228,0.063853719971824,-1.05499672289203,0.468259853428212,0.166765807013665,-0.798712200719704,-0.0123824927932831
"25","Artiodactyla","Cervidae","Cervus","elaphus",1,2,"Cervus elaphus",240867.13,659.91,235.61,380.8862211,1.09,0.9,8255.82,104.64,43977.2,321.6,12.3920007326349,5.46217789569841,0.0861776962410524,9.01867368515809,5.94250069824374,4.65052588770889,6.49210346208574,0.406523497255071,-0.20420923020564,1.01357684058339,-0.0922710021751109,-0.551743128964765,-0.457122378940913,-0.107432461668907,-1.32453178020634,-0.0919310771905825,0.379740236262779,-0.35377402321888,-0.00430058592656227
"26","Pilosa","Megalonychidae","Choloepus","didactylus",1,2,"Choloepus didactylus",6646.5,1262.74,269.63,795.41,1,1,364,52.61,4252.836711,333.6,8.80184567930765,5.59705064881183,0,5.89715386763674,6.67885770498523,3.96290621574272,7.14103924209289,1.06981335743936,-0.51422931523081,0.764647138826624,1.27373515625202,-0.573341585460489,0.947991532981154,2.03932162964469,-0.824255116781533,0.697457935980634,1.53363235126385,-0.26434085964943,0.302646518143938
"27","Artiodactyla","Bovidae","Connochaetes","gnou",1,2,"Connochaetes gnou",156547.53,965.63,256.76,370.8950508,1,0.992920212,10941.45,111.57,37529.54431,240,11.9611149489233,5.54814179644358,0,9.30031360832663,5.91591914064809,4.71465219660509,6.87278073806623,0.555907338344,-0.317252201535505,1.63998132821451,-0.0432828798662667,-0.407681811932749,0.0143104221230382,0.542100601724198,-1.52621293850324,0.091732858363432,0.226561778120502,0.036313001479851,0.0726084123126446
"28","Artiodactyla","Bovidae","Connochaetes","taurinus",1,1,"Connochaetes taurinus",198619.68,841.82,251.49,365,0.98,1,18044.36,256.32,51051.33,258,12.1991471193393,5.52740322731788,-0.0202027073175195,9.80058844955959,5.89989735358249,5.54642666387999,6.73556621466674,0.500133995228666,-0.322613853566562,1.94979953183304,-0.101051263374119,0.379934541526249,-0.173039741461151,0.902604032979694,-1.22256240636089,-0.197607510812888,-0.857788099956527,-0.0654744623398257,-0.272924575137944
"29","Rodentia","Cuniculidae","Cuniculus","paca",1,4,"Cuniculus paca",8172.55,335.48,116.24,191,1.01,1.75,674.77,82.75,1535.315426,192,9.00853625665857,4.75565701926203,0.00995033085316809,6.51437189206647,5.25227342804663,4.41582401425717,5.81556234211621,0.197997967458523,-0.491392044430432,1.21648586885244,-0.189098960806943,-0.158767620989069,-0.42101966909225,0.196980534556436,-1.19017500990561,-0.568369842197566,-0.0203246710678353,-0.0186411064617771,-0.341042106782507
"30","Artiodactyla","Bovidae","Damaliscus","pygargus",1,1,"Damaliscus pygargus",77784.55,620.76,240.54,365,1.41,1,6873.81,121.66,21189.56,260.04,11.2616981043274,5.48288639588247,0.343589704390077,8.83547381664372,5.89989735358249,4.80123026889256,6.43094453380342,0.593595632461336,-0.0172704012400148,1.73476581034211,0.0633605707342071,-0.191352670390891,-0.280210773422754,0.396176947008484,-1.40690920238177,0.35147247122635,-0.22778414397951,-0.399061355094144,-0.0664437174191704
"31","Rodentia","Dasyproctidae","Dasyprocta","fuliginosa",1,1,"Dasyprocta fuliginosa",3500.02,371.9941534,106.807225,146.3294337,1.493533965,2.123167596,218.7333342,140,565.2150444,216,8.16052396174689,4.67102557405068,0.401145100296921,5.3878533358211,4.98586047507703,4.9416424226093,5.91887813748297,0.238181243890597,-0.153069949005427,0.768487237297369,-0.306785684914847,0.524368276719832,-0.139090876937813,0.444500436983425,-0.36284565130387,-0.37676829907153,-0.91733025341086,-0.0107820230740994,-0.0187932562114057
"32","Rodentia","Dasyproctidae","Dasyprocta","leporina",1,2,"Dasyprocta leporina",3009.99,193,106.39,125.0034538,1.4,2.355282208,201.1630204,140,581.337357,213.6,8.00969203547827,4.66711158752827,0.336472236621213,5.30411562610454,4.82834136732059,4.9416424226093,5.26269018890489,0.25646746013072,-0.227147024526969,0.80543464956167,-0.437851563489963,0.552349592672211,-0.763509778623835,0.100285433713911,-0.614421673745543,-0.802708825175714,-1.10725193930241,-0.453190034516536,-0.236239009133172
"33","Rodentia","Dasyproctidae","Dasyprocta","punctata",1,2,"Dasyprocta punctata",2309.12,487,107.65,127,1.25,2.107443961,227,140,486.9694602,120,7.74462177855409,4.67888522381037,0.22314355131421,5.4249500174814,4.84418708645859,4.9416424226093,6.18826412308259,0.307255472185973,-0.357002561355479,1.13835965783762,-0.375517249867798,0.601523628912815,0.217894705691632,0.897069060205594,-0.529550872169482,-0.451806981630079,-0.954415060761382,0.396054763142483,0.0642503471963306
"34","Cingulata","Dasypodidae","Dasypus","novemcinctus",1,3,"Dasypus novemcinctus",3949.01,511.16,134,365,3.96,1,96.48,136.87,693.6087088,180,8.2812201935701,4.89783979995091,1.37624402526639,4.56933573297888,5.89989735358249,4.91903157022317,6.2366826527405,0.447230790353021,0.829554258980302,-0.146603019760455,0.586083227625274,0.479366678021202,0.15329193653983,0.399058065956872,0.669672994755093,1.22152099223214,-0.695826116762684,-0.850731576861242,0.297048366474629
"35","Didelphimorphia","Didelphidae","Didelphis","albiventris",1,1,"Didelphis albiventris",1030.47,315.68,12,266.87,6.9,1.5,0.132390007,116.5,78.44424428,20.4,6.93777028782524,2.484906649788,1.93152141160321,-2.02200311415849,5.58676164844438,4.75789127300576,5.75472904227431,-1.76796663471066,1.30106895773208,-5.66300753594435,0.508564670192371,0.567454095444857,-0.0456968924732857,-2.2373094373803,4.82181064530871,0.373311583156683,0.28522332738918,-0.409053855734481,-0.101333323116985
"36","Didelphimorphia","Didelphidae","Didelphis","marsupialis",1,2,"Didelphis marsupialis",1134.75,200.88,14,110,7.09,2,0.16,92.47,95.91,32.4,7.03416764133658,2.63905732961526,1.95868534054404,-1.83258146374831,4.70048036579242,4.52688426758955,5.30270771484933,-1.62800420299947,1.33424316020202,-5.55071628262549,-0.394622988635995,0.318564106814802,-0.51802195876664,-3.07551556483431,4.14469238812259,-0.0880026570811788,0.014946483565763,-0.445893928657424,0.424786642564566
"37","Didelphimorphia","Didelphidae","Didelphis","virginiana",1,1,"Didelphis virginiana",2442.08,225.55,12.69,136.87,8.62,2,0.15,109.62,125,60,7.80060541416681,2.5408142817263,2.1540850846756,-1.89711998488588,4.91903157022317,4.69701983961797,5.41854186385441,-1.83905542341943,1.57742949276121,-6.22850452080253,-0.310491297099294,0.346515341548441,-0.563619133667945,-3.438346708611,4.71974048174287,0.074309024248404,0.0533173122787199,-0.567613430441156,0.417261877927319
"38","Rodentia","Gliridae","Eliomys","quercinus",1,1,"Eliomys quercinus",114.61,566.36,22.97,365,4.99,1,4.362851812,34.8,53.38052554,66,4.74153506050861,3.13418901670101,1.60743590976343,1.47312592886147,5.89989735358249,3.54961738678043,6.33922991841677,-0.795431302945836,0.840050501100057,-0.410605196319322,1.20688085562768,-0.23338912724943,1.00138708294198,-0.0570433335560967,1.3637769459198,2.01689067943085,0.727647753093438,0.507008830373814,-0.600996497460091
"39","Chiroptera","Pteropodidae","Epomops","franqueti",1,1,"Epomops franqueti",118.99,290.4639096,161.77,198.1046623,1,2,20,101.3327446,70,118.2170942,4.77903945596706,5.0861755733416,0,2.99573227355399,5.28879548851085,4.61840960285281,5.67147933311799,1.15103516783322,-0.765047049081507,1.08199276319444,0.589201388632413,0.828445527748935,0.325737116342082,2.4449215284336,-0.576396619294615,-0.562868690884506,-0.548553912861787,-0.495760277947423,0.0757302829527965
"40","Perissodactyla","Equidae","Equus","caballus",1,6,"Equus caballus",403598.53,834.72,338.97,547.5,1,1,37899.99,341.76,176266.0538,744,12.9081759252349,5.82591160788926,0,10.5427061272182,6.30536246169066,5.83410873633178,6.72709633927408,0.694283944234814,-0.258203946484417,2.12460211881881,0.180062840523492,0.536082398855903,-0.33084914953474,1.16831794926016,-1.24850890093252,-0.0625290928739806,-1.02862068066981,-0.485779131100717,-0.409729893902593
"41","Perissodactyla","Equidae","Equus","quagga",1,1,"Equus quagga",4e+05,900,365,556,1,0.6,32000,395,205000,240,12.8992198260901,5.89989735358249,0,10.3734911817819,6.32076829425058,5.97888576490112,6.80239476332431,0.76958789371881,-0.258762349839421,1.96255321537702,0.197039413105836,0.682520902194362,-0.253664342801877,1.33805935365815,-1.07468674605916,-0.102771488491265,-1.14480331091078,-0.525502054055184,-0.307400741491276
"42","Perissodactyla","Equidae","Equus","zebra",1,1,"Equus zebra",282462.13,963.17,363.49,653.95,1,0.35,29496.68,181.46,117097.78,288,12.5512997674854,5.89575178627879,0,10.2920329936217,6.48303089593516,5.20103524374148,6.8702299278901,0.816650953376627,-0.280454799292773,2.15947624100256,0.420320986534232,-0.0307858494409686,-0.112548348839136,1.17347513042149,-1.5715976773747,0.297940480515448,-0.18924864455622,-0.447923627852231,-0.255553318820926
"43","Erinaceomorpha","Erinaceidae","Erinaceus","europaeus",1,1,"Erinaceus europaeus",777.95,265.8,36.98,170.2637748,4.64,1.5,15.54,40,235,168,6.65666225476097,3.61037722595898,1.53471436623816,2.7434173449395,5.13734885100775,3.68887945411394,5.58274414627915,-0.601121162079839,0.88673512238363,-0.672664157014792,0.108453207077464,-0.449408467752155,-0.158473274030661,-1.4039943096393,0.634288325357348,1.09137394297808,0.270218015021283,-0.121212748528681,-0.110368426668029
"44","Artiodactyla","Bovidae","Eudorcas","thomsonii",1,1,"Eudorcas thomsonii",22907.43,418.38,166.14,193.9,1,1.5,2500,93.25,7688.904791,182.04,10.0392165910669,5.11283080641093,0,7.82404601085629,5.26734256224861,4.53528405852393,6.03639011046097,0.403471030674021,-0.437080541268112,1.70148191743176,-0.354792770984723,-0.230512401830903,-0.417279441061951,0.227114256089629,-1.62460957835573,-0.433833354531903,-0.165304388024946,-0.0225199042757377,-0.147408186228303
"45","Carnivora","Felidae","Felis","catus",1,37,"Felis catus",2884.8,296.98,62.99,100,4,2,113,56,856.5147446,408,7.96721085244905,4.14297598363384,1.38629436111989,4.72738781871234,4.60517018598809,4.02535169073515,5.69366479646792,-0.261415549235678,0.820026442923089,0.262697303490243,-0.653572303139682,-0.356060318252575,-0.323587551487996,-1.46215786266426,-0.260088265705993,0.784620318942674,-0.437910576861855,0.0234826950803856,0.315395075928431
"46","Rodentia","Muridae","Gerbillus","pyramidum",1,1,"Gerbillus pyramidum",42.8,78.15,22.14,39.34877227,3.3,5,2.5,27.5,14.83,98.4,3.75653810258775,3.09738592728049,1.19392246847243,0.916290731874155,3.67246477412254,3.31418600467253,4.35863005686749,-0.68725757792605,0.365123536233876,-0.179314954891567,-0.847800828744037,-0.286090554409801,-0.77174732140033,-1.80408410683673,-0.109946641898639,-0.21342640350577,-0.33703922482767,0.144397074743015,-0.181984656825319
"47","Rodentia","Sciuridae","Glaucomys","volans",1,1,"Glaucomys volans",71.9,335.63,39.49,116.75,3.13,2,3.61,57.23,46.2,144,4.275276264727,3.67604747529856,1.14103300455206,1.28370777234479,4.76003489654901,4.04707823642101,5.8160093627313,-0.184946525887492,0.344576850728914,-0.226955786601158,0.148791873797666,0.350568891810745,0.576372509991515,0.239661238219007,0.762119075081823,0.595963628113996,-0.360697609952184,0.358267742461221,0.0961040134966726
"48","Hyracoidea","Procaviidae","Heterohyrax","brucei",1,1,"Heterohyrax brucei",2453.66,510.44,228.12,365,1.89,1,225,129.04,733.0980596,168,7.80533606636476,5.42987180628834,0.636576829071551,5.41610040220442,5.89989735358249,4.86012243381695,6.23527309886578,1.04930581992025,0.0602161883424885,1.08093073039723,0.669544814254465,0.50874033723704,0.252115705452817,1.61305375884326,-0.460086696987312,0.597531470217388,-0.578619502488234,-0.785318436862328,0.23756503371508
"49","Rodentia","Caviidae","Hydrochoerus","hydrochaeris",1,1,"Hydrochoerus hydrochaeris",48144.91,566.36,150.73,245,3.49,1,1500,109.75,8299,144,10.7819707003196,5.01549015682244,1.24990173621434,7.3132203870903,5.50125821054473,4.69820505195528,6.33922991841677,0.196808089472371,0.85913113187785,0.596356582096077,-0.251142943483321,-0.205382113060532,-0.270882573999841,-0.802982550278476,-0.413594620924572,1.07678945625961,-0.537233382777879,-0.441729944063667,0.379077069926919
"50","Chiroptera","Pteropodidae","Hypsignathus","monstrosus",1,1,"Hypsignathus monstrosus",336.97,227.99,125.14,172.0114792,1.4,2,39.3,81.12259795,163.92,147.2554903,5.81999390561826,4.82943311057022,0.336472236621213,3.67122451887522,5.14756121412135,4.3959615653409,5.42930176834346,0.74107978508852,-0.363672398173358,0.924586312327621,0.265402273329198,0.412886680952186,-0.135691979203045,1.18246401430705,-0.661523660546891,-0.309100156821032,-0.454955897684092,-0.550430524909862,-0.0252403953976905
"51","Artiodactyla","Bovidae","Kobus","ellipsiprymnus",1,1,"Kobus ellipsiprymnus",204393.48,1426.44,270,365,1,1,12000,212.91,57494.30481,239.04,12.2278022385642,5.59842195899838,0,9.39266192877014,5.89989735358249,5.360869541205,7.26293710878053,0.56693512210418,-0.300624529726106,1.51894519566274,-0.106076860108345,0.189061515484385,0.348295654407201,1.0465282338588,-0.993105262903803,0.0181853817724539,-0.435795505358493,0.259449702815974,0.183399318667733
"52","Chiroptera","Vespertilionidae","Lasiurus","borealis",1,1,"Lasiurus borealis",12.33,214.3285698,84.21,365,3.12,1,4.29,38,5.84,63.97830259,2.51203531717625,4.4333136790419,1.13783300182139,1.45628673293993,5.89989735358249,3.63758615972639,5.36751021043917,0.831842363292558,0.23144063080452,1.35644483556859,1.59789533862935,0.268181316624113,0.499256828894905,1.89749004947144,-0.26381490264606,1.47299593073713,0.0477183244625234,-0.856158726093407,-0.407281548562858
"53","Chiroptera","Vespertilionidae","Lasiurus","cinereus",1,1,"Lasiurus cinereus",27.06,235.8817999,57.18,365,1.96,1,5.12,36.41,9.71,25.2,3.29805662274264,4.04620418689417,0.672944473242426,1.63315443905142,5.89989735358249,3.59484346218734,5.46333083167806,0.329042295608671,-0.184440296693225,0.904393456121979,1.46004122344342,0.079621277621273,0.429521335241853,1.56555942803749,-0.103264919141516,0.791605399621868,0.546494610957642,-0.381430963527551,-0.77086925852881
"54","Chiroptera","Vespertilionidae","Lasiurus","ega",1,1,"Lasiurus ega",12.2,377.37,96.22,365,2.14,1,2.173489964,42.50794848,6.534701542,131.1411786,2.50143595173921,4.56663723627131,0.76080582903376,0.776334153998736,5.89989735358249,3.74969108150256,5.93322613851889,0.966725988523997,-0.146247401261828,0.684973124984217,1.59975427824524,0.382252560786576,1.06720525340907,2.5462968815708,0.144561116056067,1.05089922164408,0.384939602985532,-0.471171894310998,-0.00454054543541899
"55","Carnivora","Felidae","Leopardus","colocolo",1,1,"Leopardus colocolo",2950,597.3407823,70.90174926,192.4778006,2.5,1.635628035,99.82541168,72.87727133,992.7075633,235.2,7.98956044933387,4.26129510544811,0.916290731874155,4.60342277695781,5.25998082551935,4.28877681166352,6.39248777515732,-0.146385953682705,0.35141628751922,0.12084968280834,-0.0026813842082287,-0.0967813429534034,0.370528032626412,-0.168734067875682,0.163429063193931,0.666177689493485,-0.0233352371898885,0.324456173525554,0.139512129886136
"56","Carnivora","Felidae","Leopardus","geoffroyi",1,1,"Leopardus geoffroyi",4000,479,75,240,2,1.3,93.2,68,1012.140923,276,8.29404964010203,4.31748811353631,0.693147180559945,4.53474772169155,5.48063892334199,4.21950770517611,6.17170059741091,-0.13500919863376,0.147257316761586,-0.191456253789125,0.164574741327184,-0.222537218931476,0.085607672874414,-0.213961191149341,0.142800718059277,0.322528249205923,0.335223958855612,0.0288916928206819,-0.0413396078780659
